EpochSecTime,JD0,JD1,PosX,PosY,PosZ,VelX,VelY,VelZ,OrbEl_SMA,OrbEl_Eccentricity,OrbEl_Inclination,OrbEl_RAAN,OrbEl_ArgOfPerigee,OrbEl_MeanAnomaly,OrbEl_TrueAnomaly,Access,Azimuth,Elevation,Latitude(deg),Longitude(deg),sunVecX,sunVecY,sunVecZ
2540,2457415.5,43912,-6317.25633,2596.01529,3244.17423,-4.04093,-3.68556,-4.64317,7386.72526,0.02883,0.89865,6.2809,0.01374,2.51464,2.54749,0,7.7,-58.1,25.4,-152.2,1,0,1
2560,2457415.5,43932,-6396.90523,2521.83005,3150.7171,-3.92373,-3.73273,-4.70225,7386.89851,0.0288,0.89866,6.28089,0.01393,2.53437,2.56628,0,7,-58.6,24.7,-151.5,1,0,1
2580,2457415.5,43952,-6474.19666,2446.71544,3056.09612,-3.80519,-3.77849,-4.75955,7387.06819,0.02877,0.89867,6.28088,0.01406,2.55415,2.58511,0,6.3,-59.1,23.9,-150.7,1,0,1
2600,2457415.5,43972,-6549.10413,2370.69991,2960.3472,-3.68534,-3.82282,-4.81504,7387.2341,0.02875,0.89868,6.28087,0.01415,2.57397,2.60397,0,5.6,-59.5,23.1,-150,1,0,1
2620,2457415.5,43992,-6621.60203,2293.81215,2863.50657,-3.56424,-3.86571,-4.86872,7387.39603,0.02872,0.89869,6.28087,0.0142,2.59384,2.62286,0,4.9,-60,22.3,-149.3,1,0,1
2640,2457415.5,44012,-6691.66558,2216.08113,2765.61077,-3.44192,-3.90715,-4.92056,7387.5538,0.0287,0.8987,6.28086,0.0142,2.61376,2.64179,0,4.2,-60.5,21.4,-148.6,1,0,1
2660,2457415.5,44032,-6759.27091,2137.53603,2666.69665,-3.31842,-3.94712,-4.97055,7387.7072,0.02867,0.89871,6.28085,0.01415,2.63373,2.66076,0,3.4,-60.9,20.6,-147.9,1,0,1
2680,2457415.5,44052,-6824.39498,2058.20628,2566.80135,-3.1938,-3.98561,-5.01867,7387.85605,0.02865,0.89872,6.28085,0.01406,2.65374,2.67976,0,2.7,-61.4,19.8,-147.2,1,0,1
2700,2457415.5,44072,-6887.01567,1978.12154,2465.96229,-3.06809,-4.02261,-5.06492,7388.00019,0.02862,0.89873,6.28084,0.01392,2.67379,2.6988,0,1.9,-61.8,19,-146.6,1,0,1
2720,2457415.5,44092,-6947.11172,1897.31168,2364.21716,-2.94134,-4.05812,-5.10928,7388.13942,0.0286,0.89874,6.28084,0.01373,2.69389,2.71788,0,1.1,-62.3,18.2,-145.9,1,0,1
2740,2457415.5,44112,-7004.66273,1815.80677,2261.60392,-2.8136,-4.09212,-5.15173,7388.2736,0.02857,0.89874,6.28083,0.01351,2.71404,2.73699,0,0.3,-62.8,17.4,-145.2,1,0,1
2760,2457415.5,44132,-7059.64924,1733.63709,2158.16075,-2.6849,-4.1246,-5.19227,7388.40254,0.02855,0.89875,6.28083,0.01324,2.73423,2.75613,0,359.5,-63.2,16.5,-144.6,1,0,1
2780,2457415.5,44152,-7112.05263,1650.83309,2053.92608,-2.55529,-4.15555,-5.23088,7388.5261,0.02853,0.89876,6.28083,0.01293,2.75446,2.77531,0,358.7,-63.7,15.7,-143.9,1,0,1
2800,2457415.5,44172,-7161.85521,1567.42541,1948.93858,-2.42482,-4.18496,-5.26755,7388.64413,0.02851,0.89877,6.28082,0.01257,2.77473,2.79452,0,357.8,-64.1,14.9,-143.3,1,0,1
2820,2457415.5,44192,-7209.04016,1483.44487,1843.2371,-2.29354,-4.21283,-5.30227,7388.75648,0.02849,0.89877,6.28082,0.01218,2.79504,2.81376,0,356.9,-64.5,14,-142.7,1,0,1
2840,2457415.5,44212,-7253.59159,1398.92244,1736.86071,-2.16148,-4.23915,-5.33504,7388.86301,0.02847,0.89878,6.28082,0.01175,2.81539,2.83304,0,356,-65,13.2,-142,1,0,1
2860,2457415.5,44232,-7295.49449,1313.88923,1629.84867,-2.02869,-4.26391,-5.36584,7388.96359,0.02845,0.89878,6.28082,0.01128,2.83577,2.85234,0,355.1,-65.4,12.4,-141.4,1,0,1
2880,2457415.5,44252,-7334.73475,1228.37651,1522.24041,-1.89522,-4.2871,-5.39466,7389.0581,0.02843,0.89879,6.28081,0.01078,2.8562,2.87167,0,354.1,-65.8,11.5,-140.8,1,0,1
2900,2457415.5,44272,-7371.29919,1142.41568,1414.07553,-1.76112,-4.30872,-5.4215,7389.14643,0.02841,0.8988,6.28081,0.01025,2.87665,2.89104,0,353.2,-66.3,10.7,-140.2,1,0,1
2920,2457415.5,44292,-7405.17553,1056.03826,1305.39378,-1.62642,-4.32876,-5.44634,7389.22846,0.0284,0.8988,6.28081,0.00968,2.89714,2.91042,0,352.2,-66.7,9.9,-139.6,1,0,1
2940,2457415.5,44312,-7436.35239,969.2759,1196.23506,-1.49118,-4.34721,-5.46919,7389.3041,0.02838,0.89881,6.28081,0.00909,2.91765,2.92983,0,351.1,-67.1,9,-139,1,0,1
2960,2457415.5,44332,-7464.81933,882.16034,1086.63941,-1.35544,-4.36408,-5.49004,7389.37326,0.02837,0.89881,6.28081,0.00847,2.93819,2.94927,0,350.1,-67.5,8.2,-138.4,1,0,1
2980,2457415.5,44352,-7490.56678,794.72342,976.64697,-1.21924,-4.37935,-5.50887,7389.43586,0.02835,0.89881,6.28081,0.00782,2.95876,2.96872,0,349,-67.9,7.3,-137.8,1,0,1
3000,2457415.5,44372,-7513.58614,706.99708,866.29801,-1.08263,-4.39302,-5.52569,7389.49181,0.02834,0.89882,6.28081,0.00715,2.97935,2.9882,0,347.8,-68.3,6.5,-137.2,1,0,1
3020,2457415.5,44392,-7533.8697,619.01333,755.63289,-0.94567,-4.40509,-5.54049,7389.54106,0.02833,0.89882,6.28081,0.00646,2.99996,3.00769,0,346.7,-68.7,5.7,-136.6,1,0,1
3040,2457415.5,44412,-7551.41066,530.80426,644.69206,-0.80838,-4.41555,-5.55326,7389.58353,0.02832,0.89882,6.28081,0.00575,3.02059,3.02719,0,345.5,-69.1,4.8,-136,1,0,1
3060,2457415.5,44432,-7566.20315,442.40202,533.51603,-0.67083,-4.42441,-5.564,7389.61919,0.02832,0.89882,6.28081,0.00503,3.04123,3.04671,0,344.2,-69.5,4,-135.4,1,0,1
3080,2457415.5,44452,-7578.24224,353.8388,422.1454,-0.53305,-4.43165,-5.57272,7389.64798,0.02831,0.89883,6.28081,0.0043,3.06189,3.06624,0,343,-69.8,3.1,-134.8,1,0,1
3100,2457415.5,44472,-7587.5239,265.14685,310.62081,-0.39509,-4.43728,-5.5794,7389.66988,0.02831,0.89883,6.28081,0.00355,3.08255,3.08578,0,341.6,-70.2,2.3,-134.2,1,0,1
3120,2457415.5,44492,-7594.04502,176.35845,198.98295,-0.257,-4.44129,-5.58405,7389.68485,0.0283,0.89883,6.28081,0.0028,3.10323,3.10532,0,340.3,-70.6,1.4,-133.6,1,0,1
3140,2457415.5,44512,-7597.80343,87.5059,87.27253,-0.11883,-4.44369,-5.58666,7389.69288,0.0283,0.89883,6.28081,0.00204,3.12391,3.12487,0,338.9,-70.9,0.6,-133,1,0,1
3160,2457415.5,44532,-7598.79787,-1.37845,-24.46972,0.01939,-4.44447,-5.58723,7389.69396,0.0283,0.89883,6.28081,0.00129,3.14459,3.14442,0,337.5,-71.2,-0.3,-132.5,1,0,1
3180,2457415.5,44552,-7597.02801,-90.26229,-136.20304,0.15759,-4.44364,-5.58576,7389.68808,0.0283,0.89883,6.28081,0.00053,3.16526,3.16397,0,336,-71.6,-1.1,-131.9,1,0,1
3200,2457415.5,44572,-7592.49445,-179.11328,-247.8867,0.29575,-4.44119,-5.58226,7389.67526,0.02831,0.89883,6.28081,6.28296,3.18594,3.18352,0,334.4,-71.9,-2,-131.3,1,0,1
3220,2457415.5,44592,-7585.19869,-267.89909,-359.47998,0.43381,-4.43712,-5.57673,7389.65552,0.02831,0.89883,6.28081,6.28221,3.20661,3.20306,0,332.9,-72.2,-2.8,-130.7,1,0,1
3240,2457415.5,44612,-7575.14317,-356.58742,-470.94216,0.57172,-4.43144,-5.56915,7389.62888,0.02831,0.89883,6.2808,6.28147,3.22727,3.22259,0,331.2,-72.5,-3.7,-130.1,1,0,1
3260,2457415.5,44632,-7562.33127,-445.14598,-582.23258,0.70944,-4.42415,-5.55955,7389.59538,0.02832,0.89882,6.2808,6.28074,3.24792,3.24211,0,329.5,-72.8,-4.5,-129.5,1,0,1
3280,2457415.5,44652,-7546.76726,-533.54253,-693.31063,0.84692,-4.41524,-5.54792,7389.55506,0.02833,0.89882,6.2808,6.28003,3.26856,3.26163,0,327.8,-73,-5.4,-128.9,1,0,1
3300,2457415.5,44672,-7528.45634,-621.74486,-804.13575,0.98412,-4.40473,-5.53426,7389.50797,0.02834,0.89882,6.2808,6.27933,3.28918,3.28112,0,326,-73.3,-6.2,-128.3,1,0,1
3320,2457415.5,44692,-7507.40466,-709.72084,-914.66744,1.12099,-4.3926,-5.51858,7389.45418,0.02835,0.89882,6.2808,6.27865,3.30978,3.30061,0,324.2,-73.5,-7,-127.7,1,0,1
3340,2457415.5,44712,-7483.61925,-797.43837,-1024.8653,1.25748,-4.37888,-5.50087,7389.39374,0.02836,0.89881,6.2808,6.27799,3.33035,3.32007,0,322.3,-73.8,-7.9,-127.1,1,0,1
3360,2457415.5,44732,-7457.10808,-884.86544,-1134.68901,1.39356,-4.36356,-5.48116,7389.32674,0.02837,0.89881,6.2808,6.27736,3.35091,3.33951,0,320.4,-74,-8.7,-126.5,1,0,1
3380,2457415.5,44752,-7427.88003,-971.97011,-1244.09836,1.52916,-4.34664,-5.45944,7389.25325,0.02839,0.89881,6.2808,6.27675,3.37144,3.35894,0,318.4,-74.2,-9.6,-125.9,1,0,1
3400,2457415.5,44772,-7395.94491,-1058.72055,-1353.05325,1.66426,-4.32814,-5.43572,7389.17337,0.0284,0.8988,6.2808,6.27617,3.39194,3.37833,0,316.4,-74.4,-10.4,-125.3,1,0,1
3420,2457415.5,44792,-7361.31342,-1145.08499,-1461.51372,1.79879,-4.30804,-5.41,7389.08717,0.02842,0.8988,6.2808,6.27562,3.41241,3.39771,0,314.4,-74.5,-11.2,-124.7,1,0,1
3440,2457415.5,44812,-7323.99719,-1231.03181,-1569.43994,1.93272,-4.28637,-5.38229,7388.99478,0.02844,0.89879,6.2808,6.2751,3.43285,3.41705,0,312.3,-74.7,-12.1,-124.1,1,0,1
3460,2457415.5,44832,-7284.00877,-1316.52947,-1676.79221,2.06601,-4.26313,-5.35261,7388.89628,0.02846,0.89878,6.28079,6.27461,3.45325,3.43637,0,310.1,-74.8,-12.9,-123.5,1,0,1
3480,2457415.5,44852,-7241.3616,-1401.54658,-1783.53102,2.19859,-4.23832,-5.32095,7388.7918,0.02848,0.89878,6.28079,6.27417,3.47362,3.45566,0,308,-74.9,-13.8,-122.9,1,0,1
3500,2457415.5,44872,-7196.07002,-1486.05187,-1889.61702,2.33044,-4.21195,-5.28733,7388.68146,0.0285,0.89877,6.28079,6.27375,3.49395,3.47492,0,305.8,-75,-14.6,-122.2,1,0,1
3520,2457415.5,44892,-7148.14931,-1570.01422,-1995.01104,2.4615,-4.18403,-5.25175,7388.56538,0.02852,0.89877,6.28079,6.27338,3.51424,3.49415,0,303.6,-75.1,-15.4,-121.6,1,0,1
3540,2457415.5,44912,-7097.61561,-1653.40265,-2099.6741,2.59173,-4.15456,-5.21423,7388.4437,0.02854,0.89876,6.28078,6.27305,3.53449,3.51334,0,301.3,-75.2,-16.2,-120.9,1,0,1
3560,2457415.5,44932,-7044.48599,-1736.18636,-2203.56743,2.72108,-4.12356,-5.17478,7388.31655,0.02856,0.89875,6.28078,6.27276,3.5547,3.5325,0,299.1,-75.2,-17.1,-120.3,1,0,1
3580,2457415.5,44952,-6988.77841,-1818.33469,-2306.6525,2.84952,-4.09102,-5.13341,7388.18409,0.02859,0.89874,6.28077,6.27251,3.57487,3.55162,0,296.8,-75.2,-17.9,-119.6,1,0,1
3600,2457415.5,44972,-6930.5117,-1899.8172,-2408.89096,2.97699,-4.05697,-5.09012,7388.04648,0.02861,0.89874,6.28077,6.2723,3.595,3.57071,0,294.6,-75.2,-18.7,-119,1,0,1
3620,2457415.5,44992,-6869.70562,-1980.6036,-2510.24476,3.10345,-4.02142,-5.04494,7387.90388,0.02864,0.89873,6.28077,6.27214,3.61507,3.58977,0,292.3,-75.2,-19.5,-118.3,1,0,1
3640,2457415.5,45012,-6806.38078,-2060.66382,-2610.67604,3.22886,-3.98436,-4.99787,7387.75645,0.02866,0.89872,6.28076,6.27202,3.63511,3.60879,0,290.1,-75.1,-20.3,-117.6,1,0,1
3660,2457415.5,45032,-6740.55869,-2139.96798,-2710.14726,3.35317,-3.94581,-4.94894,7387.60439,0.02869,0.89871,6.28075,6.27195,3.6551,3.62777,0,287.8,-75.1,-21.2,-116.9,1,0,1
3680,2457415.5,45052,-6672.26175,-2218.48644,-2808.62111,3.47633,-3.90579,-4.89814,7387.44787,0.02871,0.8987,6.28075,6.27193,3.67504,3.64672,0,285.6,-75,-22,-116.2,1,0,1
3700,2457415.5,45072,-6601.51321,-2296.18975,-2906.06058,3.59832,-3.8643,-4.8455,7387.28711,0.02874,0.89869,6.28074,6.27195,3.69493,3.66563,0,283.4,-74.9,-22.8,-115.5,1,0,1
3720,2457415.5,45092,-6528.33721,-2373.04873,-3002.42899,3.71907,-3.82136,-4.79104,7387.12229,0.02876,0.89868,6.28074,6.27202,3.71478,3.6845,0,281.3,-74.8,-23.6,-114.8,1,0,1
3740,2457415.5,45112,-6452.75875,-2449.03441,-3097.68991,3.83856,-3.77697,-4.73476,7386.95364,0.02879,0.89867,6.28073,6.27213,3.73458,3.70334,0,279.2,-74.6,-24.4,-114.1,1,0,1
3760,2457415.5,45132,-6374.8037,-2524.1181,-3191.80728,3.95673,-3.73116,-4.67668,7386.78137,0.02881,0.89866,6.28072,6.27229,3.75434,3.72215,0,277.1,-74.5,-25.2,-113.4,1,0,1
3780,2457415.5,45152,-6294.49878,-2598.27135,-3284.74536,4.07354,-3.68393,-4.61683,7386.60571,0.02884,0.89865,6.28071,6.2725,3.77404,3.74092,0,275,-74.3,-26,-112.6,1,0,1
3800,2457415.5,45172,-6211.87156,-2671.46599,-3376.46874,4.18895,-3.6353,-4.55522,7386.42688,0.02887,0.89864,6.2807,6.27275,3.79371,3.75966,0,273,-74.1,-26.7,-111.9,1,0,1
3820,2457415.5,45192,-6126.95046,-2743.67414,-3466.94237,4.30292,-3.58528,-4.49186,7386.24514,0.02889,0.89863,6.28069,6.27305,3.81333,3.77836,0,271.1,-73.9,-27.5,-111.1,1,0,1
3840,2457415.5,45212,-6039.76476,-2814.86818,-3556.13159,4.4154,-3.53389,-4.42678,7386.06071,0.02892,0.89862,6.28068,6.27339,3.8329,3.79704,0,269.2,-73.6,-28.3,-110.3,1,0,1
3860,2457415.5,45232,-5950.34454,-2885.02082,-3644.00208,4.52636,-3.48115,-4.35999,7385.87384,0.02894,0.89861,6.28067,6.27377,3.85243,3.81568,0,267.3,-73.4,-29.1,-109.5,1,0,1
3880,2457415.5,45252,-5858.72075,-2954.10506,-3730.51996,4.63575,-3.42706,-4.29152,7385.68479,0.02897,0.8986,6.28066,6.27419,3.87192,3.8343,0,265.5,-73.1,-29.8,-108.7,1,0,1
3900,2457415.5,45272,-5764.92514,-3022.09421,-3815.6517,4.74354,-3.37164,-4.22138,7385.4938,0.02899,0.89859,6.28065,6.27466,3.89136,3.85288,0,263.8,-72.9,-30.6,-107.9,1,0,1
3920,2457415.5,45292,-5668.99028,-3088.96193,-3899.36423,4.84967,-3.31492,-4.1496,7385.30114,0.02901,0.89858,6.28064,6.27516,3.91077,3.87145,0,262.1,-72.6,-31.4,-107,1,0,1
3940,2457415.5,45312,-5570.94957,-3154.6822,-3981.62488,4.95412,-3.2569,-4.0762,7385.10708,0.02903,0.89857,6.28063,6.27571,3.93014,3.88999,0,260.4,-72.3,-32.1,-106.2,1,0,1
3960,2457415.5,45332,-5470.83719,-3219.22934,-4062.40142,5.05683,-3.19761,-4.00119,7384.91186,0.02906,0.89856,6.28061,6.27629,3.94947,3.90851,0,258.8,-72,-32.8,-105.3,1,0,1
3980,2457415.5,45352,-5368.68813,-3282.57803,-4141.66208,5.15778,-3.13706,-3.92461,7384.71577,0.02908,0.89854,6.2806,6.2769,3.96877,3.92701,0,257.3,-71.6,-33.6,-104.4,1,0,1
4000,2457415.5,45372,-5264.53818,-3344.70332,-4219.37554,5.25691,-3.07527,-3.84648,7384.51907,0.0291,0.89853,6.28058,6.27755,3.98803,3.94549,0,255.8,-71.3,-34.3,-103.5,1,0,1
4020,2457415.5,45392,-5158.4239,-3405.58062,-4295.51096,5.3542,-3.01226,-3.76681,7384.32204,0.02912,0.89852,6.28057,6.27823,4.00726,3.96395,0,254.3,-71,-35,-102.6,1,0,1
4040,2457415.5,45412,-5050.38264,-3465.18573,-4370.03797,5.44961,-2.94805,-3.68564,7384.12495,0.02913,0.89851,6.28055,6.27893,4.02646,3.98241,0,252.9,-70.6,-35.7,-101.7,1,0,1
4060,2457415.5,45432,-4940.45249,-3523.49485,-4442.92674,5.54308,-2.88266,-3.60299,7383.92809,0.02915,0.8985,6.28054,6.27967,4.04564,4.00085,0,251.6,-70.2,-36.4,-100.7,1,0,1
4080,2457415.5,45452,-4828.67234,-3580.48456,-4514.14789,5.6346,-2.81612,-3.51888,7383.73172,0.02917,0.89849,6.28052,6.28043,4.06479,4.01928,0,250.3,-69.9,-37.1,-99.7,1,0,1
4100,2457415.5,45472,-4715.08179,-3636.13186,-4583.67259,5.72412,-2.74843,-3.43335,7383.53613,0.02918,0.89848,6.2805,6.28121,4.08391,4.03771,0,249,-69.5,-37.8,-98.7,1,0,1
4120,2457415.5,45492,-4599.72122,-3690.41417,-4651.47255,5.8116,-2.67962,-3.34641,7383.3416,0.0292,0.89847,6.28049,6.28201,4.10302,4.05613,0,247.7,-69.1,-38.5,-97.7,1,0,1
4140,2457415.5,45512,-4482.63171,-3743.30934,-4717.52002,5.89701,-2.60972,-3.2581,7383.14842,0.02921,0.89846,6.28047,6.28283,4.1221,4.07456,0,246.6,-68.7,-39.2,-96.7,1,0,1
4160,2457415.5,45532,-4363.85507,-3794.79566,-4781.78777,5.9803,-2.53874,-3.16845,7382.95687,0.02922,0.89845,6.28045,0.00049,4.14117,4.09298,0,245.4,-68.3,-39.8,-95.6,1,0,1
4180,2457415.5,45552,-4243.43385,-3844.85185,-4844.2492,6.06146,-2.46671,-3.07748,7382.76723,0.02923,0.89843,6.28043,0.00133,4.16023,4.11142,0,244.3,-67.9,-40.5,-94.5,1,0,1
4200,2457415.5,45572,-4121.41128,-3893.45712,-4904.87822,6.14043,-2.39365,-2.98521,7382.57978,0.02924,0.89842,6.28041,0.0022,4.17928,4.12985,0,243.2,-67.5,-41.1,-93.4,1,0,1
4220,2457415.5,45592,-3997.83128,-3940.59111,-4963.64939,6.2172,-2.31958,-2.89169,7382.39482,0.02925,0.89841,6.28039,0.00306,4.19831,4.1483,0,242.2,-67,-41.7,-92.3,1,0,1
4240,2457415.5,45612,-3872.73846,-3986.23396,-5020.53783,6.29171,-2.24454,-2.79695,7382.21261,0.02925,0.8984,6.28037,0.00394,4.21735,4.16677,0,241.1,-66.6,-42.3,-91.1,1,0,1
4260,2457415.5,45632,-3746.17811,-4030.36628,-5075.5193,6.36394,-2.16854,-2.701,7382.03345,0.02926,0.89839,6.28035,0.00481,4.23637,4.18525,0,240.2,-66.2,-42.9,-89.9,1,0,1
4280,2457415.5,45652,-3618.19617,-4072.96917,-5128.57017,6.43386,-2.0916,-2.60389,7381.8576,0.02926,0.89838,6.28032,0.00569,4.2554,4.20374,0,239.2,-65.7,-43.5,-88.7,1,0,1
4300,2457415.5,45672,-3488.83922,-4114.02426,-5179.66744,6.50144,-2.01376,-2.50565,7381.68535,0.02926,0.89837,6.2803,0.00656,4.27443,4.22226,0,238.3,-65.3,-44.1,-87.5,1,0,1
4320,2457415.5,45692,-3358.15451,-4153.51366,-5228.78879,6.56664,-1.93504,-2.4063,7381.51697,0.02926,0.89837,6.28028,0.00743,4.29347,4.24081,0,237.4,-64.8,-44.6,-86.2,1,0,1
4340,2457415.5,45712,-3226.18987,-4191.42,-5275.91252,6.62942,-1.85546,-2.30589,7381.35272,0.02926,0.89836,6.28026,0.00829,4.31251,4.25938,0,236.5,-64.4,-45.1,-84.9,1,0,1
4360,2457415.5,45732,-3092.99377,-4227.72648,-5321.01762,6.68978,-1.77505,-2.20445,7381.19286,0.02926,0.89835,6.28023,0.00914,4.33156,4.27799,0,235.7,-63.9,-45.7,-83.6,1,0,1
4380,2457415.5,45752,-2958.61528,-4262.41679,-5364.08377,6.74766,-1.69385,-2.102,7381.03765,0.02926,0.89834,6.28021,0.00998,4.35063,4.29663,0,234.9,-63.4,-46.2,-82.3,1,0,1
4400,2457415.5,45772,-2823.10404,-4295.47519,-5405.09132,6.80305,-1.61187,-1.99859,7380.88734,0.02925,0.89833,6.28018,0.0108,4.36971,4.3153,0,234.1,-63,-46.7,-80.9,1,0,1
4420,2457415.5,45792,-2686.51027,-4326.8865,-5444.02135,6.85591,-1.52914,-1.89426,7380.74218,0.02925,0.89832,6.28016,0.0116,4.38882,4.33402,0,233.3,-62.5,-47.1,-79.5,1,0,1
4440,2457415.5,45812,-2548.88475,-4356.63609,-5480.85563,6.90622,-1.4457,-1.78903,7380.60239,0.02924,0.89832,6.28013,0.01238,4.40794,4.35278,0,232.5,-62,-47.6,-78.1,1,0,1
4460,2457415.5,45832,-2410.27881,-4384.70992,-5515.57667,6.95395,-1.36157,-1.68294,7380.4682,0.02923,0.89831,6.2801,0.01313,4.42708,4.37158,0,231.8,-61.5,-48,-76.6,1,0,1
4480,2457415.5,45852,-2270.74428,-4411.09451,-5548.16772,6.99907,-1.27678,-1.57603,7380.33985,0.02922,0.8983,6.28008,0.01386,4.44625,4.39043,0,231.1,-61,-48.4,-75.1,1,0,1
4500,2457415.5,45872,-2130.33353,-4435.777,-5578.61276,7.04156,-1.19136,-1.46834,7380.21753,0.02921,0.8983,6.28005,0.01456,4.46545,4.40933,0,230.4,-60.5,-48.8,-73.6,1,0,1
4520,2457415.5,45892,-1989.09943,-4458.74511,-5606.89656,7.0814,-1.10535,-1.35991,7380.10148,0.0292,0.89829,6.28002,0.01523,4.48468,4.42828,0,229.7,-60,-49.1,-72.1,1,0,1
4540,2457415.5,45912,-1847.09531,-4479.98717,-5633.00462,7.11856,-1.01876,-1.25078,7379.9919,0.02919,0.89828,6.28,0.01587,4.50395,4.44729,0,229.1,-59.5,-49.5,-70.5,1,0,1
4560,2457415.5,45932,-1704.37498,-4499.49213,-5656.92325,7.15302,-0.93164,-1.14098,7379.889,0.02918,0.89828,6.27997,0.01647,4.52325,4.46636,0,228.4,-59,-49.8,-69,1,0,1
4580,2457415.5,45952,-1560.99269,-4517.24954,-5678.63953,7.18475,-0.84402,-1.03055,7379.793,0.02916,0.89827,6.27994,0.01703,4.54258,4.48548,0,227.8,-58.5,-50.1,-67.4,1,0,1
4600,2457415.5,45972,-1417.00314,-4533.24963,-5698.14135,7.21374,-0.75592,-0.91954,7379.70411,0.02915,0.89827,6.27991,0.01755,4.56196,4.50467,0,227.2,-58,-50.4,-65.7,1,0,1
4620,2457415.5,45992,-1272.46142,-4547.48322,-5715.4174,7.23997,-0.66737,-0.80798,7379.62251,0.02913,0.89826,6.27988,0.01804,4.58138,4.52392,0,226.6,-57.5,-50.6,-64.1,1,0,1
4640,2457415.5,46012,-1127.42303,-4559.94181,-5730.4572,7.26341,-0.57842,-0.69592,7379.5484,0.02911,0.89826,6.27985,0.01847,4.60084,4.54324,0,226,-57,-50.8,-62.4,1,0,1
4660,2457415.5,46032,-981.94384,-4570.61753,-5743.25108,7.28404,-0.48909,-0.5834,7379.48196,0.0291,0.89826,6.27983,0.01886,4.62035,4.56263,0,225.4,-56.5,-51,-60.8,1,0,1
4680,2457415.5,46052,-836.08008,-4579.5032,-5753.79022,7.30186,-0.39942,-0.47045,7379.42335,0.02908,0.89826,6.2798,0.01921,4.6399,4.58208,0,224.8,-56,-51.2,-59.1,1,0,1
4700,2457415.5,46072,-689.88833,-4586.59229,-5762.06665,7.31684,-0.30944,-0.35713,7379.37275,0.02906,0.89825,6.27977,0.0195,4.6595,4.60161,0,224.3,-55.5,-51.3,-57.3,1,0,1
4720,2457415.5,46092,-543.42547,-4591.87895,-5768.07325,7.32897,-0.21918,-0.24348,7379.33031,0.02904,0.89825,6.27974,0.01975,4.67916,4.62121,0,223.7,-54.9,-51.5,-55.6,1,0,1
4740,2457415.5,46112,-396.74871,-4595.35801,-5771.80376,7.33823,-0.12869,-0.12953,7379.29618,0.02902,0.89825,6.27971,0.01994,4.69886,4.64089,0,223.2,-54.4,-51.5,-53.9,1,0,1
4760,2457415.5,46132,-249.9155,-4597.025,-5773.25278,7.34461,-0.03798,-0.01534,7379.2705,0.029,0.89825,6.27968,0.02008,4.71862,4.66064,0,222.7,-53.9,-51.6,-52.2,1,0,1
4780,2457415.5,46152,-102.98359,-4596.87614,-5772.41582,7.3481,0.05289,0.09906,7379.2534,0.02898,0.89825,6.27965,0.02017,4.73843,4.68047,0,222.2,-53.3,-51.6,-50.4,1,0,1
4800,2457415.5,46172,43.98907,-4594.90835,-5769.28925,7.34868,0.14391,0.21362,7379.24498,0.02896,0.89825,6.27962,0.0202,4.75829,4.70037,0,221.7,-52.8,-51.6,-48.7,1,0,1
4820,2457415.5,46192,190.94429,-4591.11927,-5763.87036,7.34635,0.23502,0.32829,7379.24535,0.02894,0.89825,6.27959,0.02018,4.77821,4.72035,0,221.2,-52.3,-51.6,-46.9,1,0,1
4840,2457415.5,46212,337.82368,-4585.50723,-5756.15731,7.3411,0.32619,0.44303,7379.25457,0.02892,0.89825,6.27956,0.02011,4.79819,4.74042,0,220.7,-51.7,-51.5,-45.2,1,0,1
4860,2457415.5,46232,484.5687,-4578.07132,-5746.1492,7.33291,0.4174,0.55779,7379.27273,0.0289,0.89825,6.27953,0.01997,4.81822,4.76056,0,220.2,-51.2,-51.4,-43.4,1,0,1
4880,2457415.5,46252,631.12065,-4568.81132,-5733.84603,7.32179,0.5086,0.67252,7379.29985,0.02888,0.89825,6.2795,0.01978,4.83831,4.78077,0,219.7,-50.7,-51.3,-41.7,1,0,1
4900,2457415.5,46272,777.42069,-4557.72775,-5719.24873,7.30772,0.59975,0.78719,7379.33597,0.02886,0.89825,6.27947,0.01954,4.85845,4.80107,0,219.3,-50.1,-51.2,-40,1,0,1
4920,2457415.5,46292,923.4099,-4544.82188,-5702.35914,7.29071,0.69082,0.90174,7379.38111,0.02884,0.89826,6.27944,0.01924,4.87864,4.82145,0,218.8,-49.6,-51,-38.2,1,0,1
4940,2457415.5,46312,1069.02926,-4530.09571,-5683.18007,7.27074,0.78177,1.01613,7379.43527,0.02882,0.89826,6.27941,0.01889,4.89889,4.8419,0,218.4,-49,-50.8,-36.5,1,0,1
4960,2457415.5,46332,1214.21972,-4513.55197,-5661.71523,7.24781,0.87257,1.13031,7379.49842,0.02881,0.89826,6.27938,0.01849,4.9192,4.86243,0,217.9,-48.5,-50.6,-34.8,1,0,1
4980,2457415.5,46352,1358.92216,-4495.19417,-5637.9693,7.22194,0.96317,1.24423,7379.57055,0.02879,0.89827,6.27935,0.01803,4.93955,4.88303,0,217.5,-47.9,-50.3,-33.2,1,0,1
5000,2457415.5,46372,1503.07749,-4475.02654,-5611.9479,7.1931,1.05355,1.35785,7379.65159,0.02877,0.89827,6.27932,0.01752,4.95996,4.9037,0,217,-47.4,-50.1,-31.5,1,0,1
